month,narrative,reporter_code,true_theme
23,lanyard banksman tagline swing at the facility reported to supervisor work was stopped shackle sling,lifting_ops,lifting_ops
23,valve handwheel first aid administered during routine operations speed collision pedestrian employee was blind spot vehicle,vehicle_incidents,vehicle_incidents
23,shackle swing exposure load first aid administered banksman employee was rigging work was stopped,lifting_ops,lifting_ops
23,tagline during routine operations swing at the facility cable lifting plan investigation initiated rigging sling,lifting_ops,lifting_ops
23,shackle glove lift no injury sustained lifting plan swing work was stopped sling reported to supervisor,lifting_ops,lifting_ops
23,barricade investigation initiated fell scaffold deck below during routine operations lifting plan first aid administered dropped,dropped_objects,dropped_objects
23,wet surface stairs investigation initiated blind spot first aid administered during routine operations handrail footing slip,slips_trips,slips_trips
23,stairs at the facility first aid administered cable housekeeping banksman reported to supervisor walkway footing,slips_trips,slips_trips
23,spotter blind spot during routine operations reported to supervisor employee was reversing collision speed walkway,vehicle_incidents,vehicle_incidents
23,exposure first aid administered employee was eyewash goggles sds acid sling during routine operations,chemical_exposure,chemical_exposure
23,splash work was stopped caught between sds goggles employee was chemical at the facility skin contact,chemical_exposure,chemical_exposure
23,no injury sustained exposure acid sds at the facility hand reported to supervisor corrosive splash,vehicle_incidents,chemical_exposure
23,at the facility chemical exposure work was stopped skin contact goggles eyewash vapor during routine operations,chemical_exposure,chemical_exposure
23,pedestrian speed seatbelt chemical employee was first aid administered investigation initiated spotter forklift,vehicle_incidents,vehicle_incidents
23,employee was shackle scaffold dropped during routine operations reported to supervisor height fell deck below,lifting_ops,dropped_objects
23,mud housekeeping footing investigation initiated first aid administered chemical at the facility stairs walkway,slips_trips,slips_trips
23,rigging work was stopped lift footing at the facility shackle load during routine operations lifting plan,lifting_ops,lifting_ops
23,reported to supervisor at the facility fell work was stopped impact lanyard dropped barricade cable,chemical_exposure,dropped_objects
23,slip wrench during routine operations handrail work was stopped cable wet surface trip investigation initiated,slips_trips,slips_trips
23,handrail forklift collision seatbelt at the facility speed reported to supervisor no injury sustained pedestrian,vehicle_incidents,vehicle_incidents
24,employee was lanyard caught between impact fell no injury sustained deck below object first aid administered,dropped_objects,dropped_objects
24,lanyard goggles tool fell object first aid administered scaffold investigation initiated at the facility,hand_injuries,dropped_objects
24,skin contact first aid administered vapor exposure splash eyewash work was stopped load during routine operations,dropped_objects,chemical_exposure
24,laceration hand caught between valve handwheel collision investigation initiated glove work was stopped no injury sustained,hand_injuries,hand_injuries
24,laceration valve handwheel investigation initiated hand wrench chemical work was stopped finger during routine operations,hand_injuries,hand_injuries
24,deck below cable employee was during routine operations mud wet surface trip housekeeping at the facility,slips_trips,slips_trips
24,point reported to supervisor rigging crane shackle at the facility banksman work was stopped sling,lifting_ops,lifting_ops
24,sling investigation initiated tool object fell during routine operations scaffold reported to supervisor dropped,dropped_objects,dropped_objects
24,valve handwheel pinch employee was goggles first aid administered point laceration finger investigation initiated,vehicle_incidents,hand_injuries
24,splash employee was exposure chemical deck below corrosive during routine operations sds no injury sustained,chemical_exposure,chemical_exposure
24,at the facility pedestrian collision during routine operations forklift vehicle first aid administered spotter spotter,vehicle_incidents,vehicle_incidents
24,impact dropped object reported to supervisor finger investigation initiated barricade height first aid administered,dropped_objects,dropped_objects
24,no injury sustained at the facility skin contact trip chemical splash goggles first aid administered corrosive,chemical_exposure,chemical_exposure
24,during routine operations dropped no injury sustained work was stopped tool deck below height pedestrian barricade,dropped_objects,dropped_objects
24,barricade work was stopped fell deck below first aid administered employee was scaffold hand impact,slips_trips,dropped_objects
